EXPID,X,Y,rot_rate_model,rot_rate_measured,C
326331,-20.34145,53.80786,0.582,0.12560572263932873,0.45639427736067123
326332,-17.682785,57.39674,0.64,-0.026790739591645372,0.6667907395916454
326552,-18.035067,48.05074,0.528,-0.13216881597249608,0.6601688159724961
326553,-16.692546,51.97754,0.573,-0.20497640788907742,0.7779764078890774
326734,12.169876,-20.64891,0.41,-0.05347867807453522,0.4634786780745352
326739,-2.930545,-20.04513,0.488,0.039318173849899725,0.44868182615010027
326740,-0.434257,-22.16235,0.474,-0.05917814435573053,0.5331781443557305
326759,-29.007269,57.14528,0.582,-0.2533121427043015,0.8353121427043015
326761,-22.020677,62.97205,0.716,0.11654166180753647,0.5994583381924635
326762,-23.388248,51.97734,0.547,-0.1355735200189853,0.6825735200189853
326763,-19.508525,60.35343,0.68,0.051665160367754086,0.628334839632246
326764,-17.731238,55.73235,0.617,-0.17425112614712931,0.7912511261471293
326926,25.237143,-20.34472,0.34,-0.1425300036184824,0.4825300036184824
326936,-22.768063,56.27633,0.605,-0.22304598878729134,0.8280459887872913
326937,-15.283011,68.88009,0.853,0.1587004135525482,0.6942995864474518
326938,-12.955243,64.28268,0.763,-0.09522611781568746,0.8582261178156875
326939,-8.291257,29.71348,0.448,-0.4316076819608709,0.8796076819608709
326940,-8.752748,23.83342,0.44,0.008658753766919559,0.43134124623308046
327109,-21.916065,69.64808,0.853,-0.3144180189126151,1.167418018912615
327110,-18.976597,60.9446,0.692,0.07925356907365688,0.6127464309263431
327111,-14.994966,57.58585,0.65,0.1736499168601726,0.4763500831398274
327112,-14.540815,48.65091,0.543,-0.1859838204588103,0.7289838204588104
327114,-7.60619,21.12695,0.44,0.030191817574910705,0.4098081824250893
327115,-8.36073,30.96072,0.451,0.24010339427536814,0.21089660572463187
327282,-38.209764,55.47335,0.482,-0.2181630450203439,0.7001630450203439
327283,-29.789911,76.9033,1.002,-0.1200667067260414,1.1220667067260415
327284,-35.153155,74.3168,0.889,-0.4725379923176539,1.361537992317654
327286,-32.500964,70.95794,0.824,-0.34280687943373916,1.1668068794337392
327287,-26.97631,67.62119,0.784,0.11982534169230473,0.6641746583076953
327289,-22.358557,61.09455,0.681,-0.28474912929459756,0.9657491292945977
327290,-17.487875,55.30226,0.612,0.04738509199354188,0.5646149080064581
327440,-20.754377,51.6954,0.555,0.05478681739649383,0.5002131826035062
327441,-17.113549,58.28598,0.655,0.27006223976431176,0.38493776023568826
327640,-45.361159,74.98986,0.798,-0.5315599341289682,1.3295599341289681
327643,-39.950984,77.40541,0.932,-0.675352897521285,1.607352897521285
327812,-37.228028,74.11354,0.865,-0.2051027610045575,1.0701027610045575
327817,-28.175453,72.21963,0.885,-0.5391048560139046,1.4241048560139045
327818,-22.489053,75.55928,1.0,-0.08543986646020682,1.0854398664602067
327819,-21.558419,65.78986,0.772,-0.20810150375663444,0.9801015037566345
327820,-18.759073,60.75455,0.689,0.051979944359892734,0.6370200556401072
327821,-18.338336,55.33424,0.609,-0.12880816339743828,0.7378081633974383
327822,-14.87954,49.98618,0.556,0.007640104780934,0.548359895219066
327972,10.978629,-20.84593,0.415,0.06667244968204931,0.34832755031795065
327990,-29.039599,74.09424,0.928,-0.527251215306501,1.4552512153065011
327991,-32.667225,72.62045,0.864,-0.4172560935878332,1.2812560935878332
327992,-29.352616,77.20447,1.014,-0.5498807662703912,1.5638807662703913
327993,-23.830407,64.75647,0.742,0.04954338049756974,0.6924566195024302
327994,-23.775792,62.00072,0.691,-0.27371952280684475,0.9647195228068447
327995,-19.441797,54.99414,0.601,0.07619192972691861,0.5248080702730814
327996,-16.307717,58.67409,0.663,-0.00472712758260964,0.6677271275826097
327997,-9.906975,67.7138,0.831,0.19772148442912066,0.6332785155708793
328163,-26.385909,72.99103,0.915,-0.18578487269152516,1.1007848726915253
328164,-26.178035,67.39617,0.784,-0.3615763735697136,1.1455763735697135
328165,-21.336638,59.09106,0.653,0.06749167825249153,0.5855083217475086
328166,-17.279776,62.42005,0.722,0.06271844855512285,0.6592815514448771
328167,-14.614715,54.82222,0.613,0.04714818864351107,0.5658518113564889
328326,-64.919898,76.06058,0.498,0.2455019236118361,0.2524980763881639
328979,-53.475241,76.06292,0.711,-0.046865419601921025,0.757865419601921
328985,-34.726055,74.55091,0.899,-0.5027245497791517,1.4017245497791517
328987,-29.60854,77.66366,1.026,-0.6656071857930768,1.6916071857930768
328989,-23.609634,74.30373,0.962,-0.272486832686092,1.234486832686092
328990,-20.683767,70.35241,0.874,-0.22726498548621493,1.1012649854862149
328991,-13.295954,64.08262,0.759,0.22841351923811737,0.5305864807618826
328992,-12.073847,61.62195,0.717,0.04773807487775043,0.6692619251222496
331253,-4.79236,-22.93083,0.496,-0.16581262706472816,0.6618126270647282
331272,-39.168252,55.47334,0.472,-0.2032072574010738,0.6752072574010738
331273,-36.003488,75.28211,0.908,-0.31434136016904113,1.2223413601690412
331276,-26.955903,73.85835,0.934,-0.46466122190735265,1.3986612219073526
331280,-16.895979,63.65641,0.745,-0.151655813281807,0.896655813281807
331282,-13.492744,57.62991,0.653,-0.1168938113338672,0.7698938113338673
331283,-8.852774,47.83987,0.544,0.06310990044305861,0.4808900995569414
331284,-6.681195,49.69925,0.562,0.07440601912431634,0.48759398087568373
331435,-63.374876,77.37535,0.568,0.40899671648168984,0.1590032835183101
331441,-39.182534,75.79993,0.892,-0.4463412240701699,1.33834122407017
331446,-15.65238,54.98124,0.612,-0.08093118951805534,0.6929311895180553
331447,-13.44596,57.05377,0.645,-0.029518798649857403,0.6745187986498574
331448,-15.810961,73.85889,0.97,-0.24635981561668358,1.2163598156166835
331449,-15.486539,70.69973,0.894,-0.20618041531011191,1.100180415310112
331450,-9.475061,65.33006,0.784,0.20824177876069191,0.5757582212393081
331451,-8.36382,60.72677,0.704,0.04277181444948756,0.6612281855505124
331452,-12.388313,49.69915,0.558,-0.1454322550529125,0.7034322550529125
331453,-6.080643,51.95872,0.586,0.07066020087374997,0.51533979912625
331454,-7.490321,53.04593,0.598,0.03662550970831657,0.5613744902916834
331455,-5.775995,55.90858,0.633,-0.3387283824080693,0.9717283824080694
331605,-51.396842,75.55618,0.73,-0.03680370082299695,0.766803700822997
331608,-44.881168,75.79919,0.828,-0.4454032355370304,1.2734032355370304
331614,-24.793148,74.84183,0.971,-0.4277123972590246,1.3987123972590245
331617,-15.434036,71.01485,0.901,-0.2222443802910104,1.1232443802910104
331619,-10.02727,52.40677,0.59,-0.011000564706285935,0.6010005647062859
331624,-4.752472,55.90859,0.632,-0.11562130245037275,0.7476213024503727
331783,-35.207533,75.72331,0.928,-0.4194432397469021,1.347443239746902
331791,-22.056249,72.40506,0.919,-0.4996191956606591,1.418619195660659
331793,-15.746718,69.04214,0.856,-0.2548856295246453,1.1108856295246452
331795,-11.445761,62.51421,0.733,-0.06190437091901542,0.7949043709190154
331797,-11.002863,55.90852,0.632,-0.13338696322843105,0.765386963228431
331798,-4.208726,48.68807,0.552,0.14887666291547313,0.4031233370845269
331956,-24.955578,76.44546,1.015,-0.6001295287653534,1.6151295287653533
331959,-24.255546,73.65439,0.942,-0.5961602854369286,1.5381602854369285
331960,-21.406208,68.64179,0.833,-0.054855798416880326,0.8878557984168803
331961,-17.312389,61.95792,0.714,0.11436173029530891,0.599638269704691
331962,-13.304785,56.57964,0.639,0.05326967946885882,0.5857303205311412
331963,-13.548017,54.36713,0.609,-0.1800930586111816,0.7890930586111816
331964,-8.506422,59.31639,0.682,0.22629076009645208,0.45570923990354795
331965,-15.102142,48.68789,0.542,0.14101315686424992,0.4009868431357501
331966,-8.90007,50.91747,0.574,0.1875717094548102,0.3864282905451898
331967,-6.423355,54.09217,0.61,0.1444662575616996,0.46553374243830037
331968,-6.83489,51.63864,0.582,-0.12100324153061302,0.703003241530613
331969,-7.743574,55.49847,0.628,-0.20131801067520316,0.8293180106752032
332131,-28.638201,73.65406,0.919,-0.514339443429449,1.433339443429449
332132,-24.194527,65.73375,0.759,0.08816042603977982,0.6708395739602202
332133,-23.022675,59.9172,0.659,0.014825491993720635,0.6441745080062794
332134,-20.626936,63.57427,0.732,-0.04723943921320489,0.7792394392132049
332135,-11.969979,76.94435,1.052,0.008193601262603276,1.0438063987373967
332136,-10.903299,55.54244,0.628,-0.013852649870325489,0.6418526498703255
332137,-9.846801,52.28274,0.589,-0.024244161384444594,0.6132441613844446
332138,-8.775335,54.64027,0.617,0.00031659998747693305,0.6166834000125231
332139,-12.071546,55.49841,0.626,-0.12176673682660437,0.7477667368266043
332140,-5.339259,52.62486,0.593,0.178080747625438,0.41491925237456195
332302,-19.862684,75.69846,1.011,-0.5199710260884207,1.5309710260884206
332304,-12.496261,72.34442,0.934,-0.21609486565483227,1.1500948656548324
332308,-9.136631,51.27055,0.578,0.0021663745391602147,0.5758336254608397
332309,-11.56047,52.62478,0.591,-0.1048943419963952,0.6958943419963952
332310,-5.973216,55.46549,0.627,0.14492944835881447,0.4820705516411855
332311,-5.331027,57.41694,0.652,-0.08596548371220568,0.7379654837122057
332479,-17.148354,58.08393,0.652,-0.18616395073681816,0.8381639507368182
332481,-11.255851,54.76727,0.617,-0.0009089006908463949,0.6179089006908464
332482,-11.68616,51.45355,0.577,-0.08913694852712085,0.6661369485271208
332483,-14.465616,57.41682,0.648,-0.13059613982260215,0.7785961398226022
332484,-4.469304,57.44196,0.652,0.16756837199220156,0.4844316280077985
332485,-3.998892,52.88092,0.595,-0.12380592797726736,0.7188059279772674
332647,-25.017291,64.89847,0.738,-0.207924574466645,0.945924574466645
332649,-16.29619,60.31053,0.689,0.1677187721453912,0.5212812278546087
332650,-14.1412,57.99399,0.657,-0.08276441718424495,0.739764417184245
332651,-7.540236,53.62806,0.605,0.12290443697299419,0.4820955630270058
332652,-8.736435,54.2862,0.613,0.008703915886343148,0.6042960841136569
332653,-5.724275,57.68201,0.657,0.027595438571801963,0.6294045614281981
332654,-5.520871,51.3746,0.579,-0.05257542305145554,0.6315754230514555
332816,-35.176989,66.90546,0.709,-0.2739696232884926,0.9829696232884926
332817,-32.835316,63.98284,0.669,-0.12238690134995739,0.7913869013499575
332818,-24.517128,72.79109,0.919,0.487614969869711,0.43138503013028906
332819,-23.666455,67.59537,0.801,-0.1435719104818288,0.9445719104818289
332820,-20.872935,55.51022,0.602,0.018451410800420582,0.5835485891995794
332821,-20.088184,52.73763,0.57,-0.041362441009138974,0.611362441009139
332822,-17.188175,55.91341,0.621,0.05935902535801498,0.561640974641985
332823,-20.212584,54.13493,0.587,-0.09130254278264,0.6783025427826399
332824,-16.320457,58.52305,0.661,0.20358987009810772,0.45741012990189234
332825,-15.940178,61.62887,0.711,-0.11089462954959374,0.8218946295495937
332826,-16.113964,54.59813,0.606,0.034016360860267436,0.5719836391397326
333571,-26.695474,65.21649,0.736,-0.15038633656840436,0.8863863365684044
333574,-26.64837,57.35348,0.6,-0.0619344949461785,0.6619344949461785
333741,-34.874543,65.21598,0.676,-0.308037314885788,0.984037314885788
333742,-28.639116,74.31739,0.937,-0.014490787529984648,0.9514907875299847
333743,-31.204917,57.35321,0.569,-0.10638264729339306,0.675382647293393
333744,-23.895645,62.80595,0.704,0.10119710197577889,0.602802898024221
333745,-22.525472,66.18796,0.776,-0.07021875095046241,0.8462187509504624
333746,-21.099999,63.28617,0.725,-0.013042843996428407,0.7380428439964284
333747,-18.915805,60.18141,0.679,-0.10210795751206028,0.7811079575120603
333748,-17.609744,57.02666,0.635,-0.018779034173409124,0.6537790341734091
333749,-17.707086,53.27081,0.585,-0.07514863605093963,0.6601486360509397
333750,-14.32049,57.05874,0.643,0.14464885996521876,0.49835114003478126
333753,-11.755434,63.45646,0.749,0.0703313070995078,0.6786686929004921
334398,-7.632025,56.36967,0.64,0.03356584222532048,0.6064341577746796
335783,-32.062915,63.19965,0.66,-0.175479086721323,0.8354790867213231
335785,-28.776386,57.09832,0.582,-0.15652277416914734,0.7385227741691474
335787,-25.107959,61.40854,0.673,-0.19900493773733227,0.8720049377373323
335789,-19.485729,58.60501,0.652,-0.09598793783303877,0.7479879378330387
335791,-16.562725,52.48168,0.579,-0.060449857511146614,0.6394498575111466
335792,-19.596108,63.45623,0.734,-0.2064502645161868,0.9404502645161867
335793,-16.362546,56.60861,0.633,0.03337596516434891,0.5996240348356511
335794,-17.622507,58.81011,0.661,-0.05998388755391516,0.7209838875539152
335795,-14.418172,61.91597,0.719,-0.026791264681374122,0.7457912646813741
336136,-18.849332,59.02813,0.661,-0.12401734479357261,0.7850173447935727
336139,-22.952131,58.46988,0.636,-0.07835009048756547,0.7143500904875655
336140,-18.474997,54.95418,0.604,0.06333053802033618,0.5406694619796638
336141,-14.353713,57.6719,0.652,0.05143115797814092,0.6005688420218591
336142,-21.760589,61.91576,0.698,-0.13332989282668384,0.8313298928266838
336143,-8.410248,56.65774,0.644,0.1411885196136983,0.5028114803863017
336297,-35.19128,75.23913,0.914,-0.6149489661743334,1.5289489661743334
336300,-24.093779,64.46741,0.735,-0.04514836761585892,0.7801483676158589
336302,-21.306818,58.30388,0.641,-0.007917564596777836,0.6489175645967779
336477,-34.469186,68.14186,0.742,0.09716861375873324,0.6448313862412668
336478,-29.643428,77.63063,1.024,-0.4062927638476206,1.4302927638476206
336480,-23.603712,58.74491,0.637,-0.15806112578003872,0.7950611257800387
336482,-23.500711,61.74569,0.687,-0.12868415973005934,0.8156841597300594
336484,-17.876342,55.59434,0.614,-0.012642860924341795,0.6266428609243417
336486,-17.074736,59.92441,0.681,-0.05363018772490864,0.7346301877249087
336487,-12.555557,55.50742,0.625,0.05406936254705394,0.570930637452946
336488,-13.998677,60.33058,0.694,-0.07989177304523722,0.7738917730452372
336489,-13.513824,59.04823,0.674,-0.29470876810755775,0.9687087681075578
336881,-12.976465,60.04252,0.69,-0.109818080578153,0.799818080578153
337315,-23.070807,58.74491,0.64,-0.17740289892299957,0.8174028989229996
337316,-19.726152,63.06117,0.726,-0.05187320738999599,0.777873207389996
337322,-17.282297,55.20826,0.611,-0.24407057721874806,0.855070577218748
337481,-47.975397,70.12512,0.637,-0.04804359794962716,0.6850435979496272
337778,-45.753573,66.81554,0.592,-0.02949893642262813,0.6214989364226281
337782,-28.884453,56.75324,0.577,0.05843639659202752,0.5185636034079725
337791,-14.592282,55.20831,0.618,-0.1313726192337049,0.7493726192337049
337792,-12.298021,59.71244,0.686,-0.016714054174330563,0.7027140541743306
337793,-10.705062,62.20914,0.728,-0.0787703591836162,0.8067703591836162
338273,-29.024827,63.13182,0.681,-0.2852130579213939,0.9662130579213939
338275,-27.014034,62.36371,0.679,-0.17123714337153204,0.8502371433715321
338276,-21.22134,59.04805,0.653,0.06224713031947768,0.5907528696805223
338277,-24.551207,61.98571,0.686,-0.2206401254377742,0.9066401254377743
338278,-21.74144,65.91992,0.774,0.002448423338953357,0.7715515766610467
338621,-57.268691,65.67763,0.395,-0.08113394006467808,0.47613394006467813
338623,-40.936513,68.44446,0.685,0.07509239267618797,0.6099076073238121
338624,-39.55585,61.19763,0.556,0.00742429111971114,0.548575708880289
338625,-40.404709,63.50114,0.589,-0.04648755486480104,0.635487554864801
338626,-27.587137,56.75323,0.585,0.050153325078652874,0.5348466749213471
338627,-36.13427,55.96568,0.508,-0.08942685572415607,0.5974268557241561
338629,-29.790367,58.84868,0.602,-0.06636696066781797,0.668366960667818
338631,-28.401075,62.00855,0.664,-0.24270409678281632,0.9067040967828164
338632,-27.236348,64.33723,0.715,-0.29027273954628124,1.0052727395462813
338633,-27.799313,66.37378,0.753,-0.4617323846999696,1.2147323846999696
338634,-24.846548,63.14999,0.706,-0.14886200239493882,0.8548620023949388
338635,-26.042973,61.33745,0.667,-0.21193692218258192,0.878936922182582
338636,-25.094267,66.02782,0.761,-0.22675384920187996,0.98775384920188
338637,-22.430611,69.19594,0.841,-0.18172121294017407,1.0227212129401742
338764,-58.67043,76.11799,0.623,-0.14562485882912554,0.7686248588291256
338765,-51.658836,71.35197,0.613,-0.027516360535719913,0.6405163605357199
338766,-44.937015,67.20872,0.611,-0.07950803567814277,0.6905080356781428
338767,-42.275964,59.94512,0.505,-0.05205839659119829,0.5570583965911983
338768,-35.252592,64.36479,0.656,0.18000865171445213,0.4759913482855479
338769,-36.059874,62.10309,0.606,-0.1826733032943243,0.7886733032943243
338770,-35.5831,59.30843,0.563,0.09896410640039492,0.464035893599605
338771,-34.96219,62.22518,0.618,-0.052740180563576586,0.6707401805635765
338772,-34.154348,59.21249,0.574,0.11741341804324334,0.4565865819567566
338773,-34.346418,61.94614,0.619,-0.16010788958664432,0.7791078895866443
338774,-27.639595,65.01135,0.726,-0.1502189258207182,0.8762189258207181
338775,-28.970085,67.66806,0.773,-0.26258251397569216,1.0355825139756922
338776,-27.873653,64.5052,0.714,-0.08796572628780025,0.8019657262878002
338777,-29.976673,66.87876,0.749,-0.24953449061203836,0.9985344906120384
338778,-27.74322,63.61096,0.698,-0.25803669473983115,0.9560366947398311
338779,-30.085987,65.68642,0.723,-0.28793165443937063,1.0109316544393705
338780,-25.285574,69.0087,0.824,-0.01787619385934406,0.841876193859344
338781,-28.105418,62.18656,0.67,-0.2694758076417414,0.9394758076417414
338782,-22.905461,57.13452,0.616,0.06191313294310963,0.5540868670568904
338783,-25.582234,65.31655,0.744,-0.3712974220431179,1.1152974220431178
338784,-24.155182,68.64564,0.821,-0.3316383621051491,1.152638362105149
338785,-21.500885,71.94691,0.909,-0.06702897589363298,0.976028975893633
338786,-21.514531,75.82037,1.01,-0.6214115310016957,1.6314115310016957
338934,-51.908921,73.2994,0.66,0.09899797122077235,0.5610020287792277
338936,-44.945376,70.02549,0.675,-0.05698928548260858,0.7319892854826087
338937,-39.100275,61.58778,0.567,-0.021650575674724077,0.588650575674724
338938,-35.158706,64.88393,0.667,-0.09439459023946256,0.7613945902394625
